OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,Sales,Profit,CustomerName,Gender,Age,City,State,JoinDate,ProductName,Category,SubCategory,CostPrice,SellingPrice,Month
154,2026-07-02,5773,497,5,15,10976.64,6148.7,Ojas Luthra,Female,53,Madhyamgram,Assam,2024-10-04,Football 497,Sports,Football,1353,2582.74,2026-07
155,2026-06-20,9496,437,5,5,10821.45,2576.0,Laban Mander,Male,58,Guntur,Bihar,2024-02-26,Jacket 437,Clothing,Jacket,1763,2278.2,2026-06
156,2025-01-25,8865,355,3,10,7323.45,3970.17,Udarsh Chahal,Female,67,Vadodara,Andhra Pradesh,2024-03-13,Jeans 355,Clothing,Jeans,1389,2712.39,2025-01
157,2026-07-02,8151,92,1,5,2284.2,1199.42,Qabil Pathak,Female,68,Durgapur,Kerala,2025-06-19,Fan 92,Home,Fan,1205,2404.42,2026-07
158,2024-08-01,6403,193,3,15,9217.31,2803.89,Umang Munshi,Female,38,Mumbai,Tamil Nadu,2026-02-02,Laptop 193,Electronics,Laptop,2680,3614.63,2024-08
159,2025-07-27,8747,197,2,20,423.7,89.62,Janya Magar,Female,69,Howrah,Karnataka,2024-01-06,Helmet 197,Sports,Helmet,220,264.81,2025-07
160,2025-01-01,5799,295,1,5,3902.57,1724.97,Sudiksha Radhakrishnan,Male,43,Ujjain,Odisha,2024-07-17,Fan 295,Home,Fan,2383,4107.97,2025-01
161,2025-08-31,5304,230,2,10,1276.87,244.74,Unnati Atwal,Female,20,Latur,Goa,2024-04-28,Lamp 230,Home,Lamp,587,709.37,2025-08
162,2025-09-01,8311,304,5,5,1019.97,458.65,Daniel Sharma,Male,65,Machilipatnam,Rajasthan,2023-08-22,Cricket Bat 304,Sports,Cricket Bat,123,214.73,2025-09
163,2026-07-18,5627,167,2,20,11437.28,4732.6,Amruta Barad,Male,49,Mumbai,Arunachal Pradesh,2026-04-25,Laptop 167,Electronics,Laptop,4782,7148.3,2026-07
164,2026-04-21,4471,344,4,0,19841.88,5325.88,Mohammed Mahajan,Male,70,Saharanpur,Gujarat,2026-04-25,Football 344,Sports,Football,3629,4960.47,2026-04
165,2026-07-14,7281,378,3,5,12477.07,2378.76,Ikbal Deshmukh,Male,52,Chandrapur,Mizoram,2022-06-06,Shirt 378,Clothing,Shirt,3585,4377.92,2026-07
166,2025-09-29,9492,442,5,0,23236.5,11586.5,Avni Radhakrishnan,Male,41,Shimla,Madhya Pradesh,2024-12-03,Gloves 442,Sports,Gloves,2330,4647.3,2025-09
167,2025-12-12,7292,138,4,5,30320.47,14876.28,Rehaan Rama,Male,46,Navi Mumbai,Jharkhand,2023-08-07,Laptop 138,Electronics,Laptop,4260,7979.07,2025-12
168,2024-09-05,6751,217,5,10,28832.0,13145.55,Yahvi Narayan,Female,44,Gaya,Gujarat,2025-05-13,Helmet 217,Sports,Helmet,3778,6407.11,2024-09
169,2026-07-15,1032,392,4,20,19164.0,8171.0,Matthew Mital,Male,24,Bulandshahr,Karnataka,2022-02-05,Chair 392,Home,Chair,3946,5988.75,2026-07
170,2026-04-21,6494,249,1,20,4451.24,2206.05,Anusha Kashyap,Male,50,Shahjahanpur,Rajasthan,2022-09-09,Laptop 249,Electronics,Laptop,3358,5564.05,2026-04
171,2024-09-17,64,284,5,15,36415.57,19036.85,Ekanta Shroff,Male,58,Mango,Sikkim,2023-05-14,Tablet 284,Electronics,Tablet,4761,8568.37,2024-09
172,2025-11-21,5030,352,4,10,11092.9,4077.44,Nidhi Patla,Female,50,Ludhiana,Uttarakhand,2025-03-08,Table 352,Home,Table,2062,3081.36,2025-11
173,2024-11-07,9162,181,5,20,4223.28,2184.1,Sathvik Sodhi,Male,42,Munger,Tamil Nadu,2022-09-20,Laptop 181,Electronics,Laptop,619,1055.82,2024-11
174,2024-11-26,4657,208,3,0,14175.75,5031.75,Pallavi Sehgal,Female,62,Udupi,Mizoram,2025-12-16,Table 208,Home,Table,3048,4725.25,2024-11
175,2024-09-25,8341,100,5,20,12953.76,5322.2,Yoshita Sarna,Male,37,Danapur,Mizoram,2021-09-04,Jacket 100,Clothing,Jacket,2174,3238.44,2024-09
176,2024-11-02,4953,58,4,15,12656.77,6418.32,Ishani Sachdev,Male,59,Bettiah,Mizoram,2025-11-09,Helmet 58,Sports,Helmet,2118,3722.58,2024-11
177,2025-02-09,3974,148,4,20,3328.77,1320.96,Yagnesh Talwar,Female,22,Kakinada,Telangana,2024-03-08,Gloves 148,Sports,Gloves,710,1040.24,2025-02
178,2025-11-17,5626,106,4,20,18816.93,8353.16,Aachal Bera,Female,53,Allahabad,Uttarakhand,2023-06-16,Football 106,Sports,Football,3792,5880.29,2025-11
179,2024-12-21,8789,414,5,0,21808.9,5528.9,Ryan Rege,Male,24,Alappuzha,Bihar,2021-09-23,Phone 414,Electronics,Phone,3256,4361.78,2024-12
180,2026-02-19,6240,150,5,20,11717.32,3146.65,Anamika Koshy,Male,33,Davanagere,Manipur,2023-12-01,Gloves 150,Sports,Gloves,2300,2929.33,2026-02
181,2026-03-13,459,136,3,10,786.65,175.05,Alka Dar,Male,66,Sangli-Miraj & Kupwad,Uttar Pradesh,2024-02-20,Shirt 136,Clothing,Shirt,233,291.35,2026-03
182,2026-02-28,162,406,5,5,4051.37,1424.6,Kamala Kalla,Female,43,Raiganj,Haryana,2024-08-19,Fan 406,Home,Fan,568,852.92,2026-02
183,2025-12-31,8434,413,4,0,1612.72,768.72,Libni Nanda,Female,31,Kochi,Meghalaya,2023-04-18,Table 413,Home,Table,211,403.18,2025-12
184,2026-03-26,5353,495,2,0,1205.04,471.04,Yamini Buch,Male,20,Pune,Kerala,2021-08-09,Football 495,Sports,Football,367,602.52,2026-03
185,2026-04-13,515,84,4,5,15307.81,2929.48,Avni Swamy,Female,30,Ambattur,Chhattisgarh,2024-02-08,Chair 84,Home,Chair,3296,4028.37,2026-04
186,2025-06-07,7516,21,4,15,26921.34,13192.16,Hardik Johal,Male,58,Avadi,Kerala,2026-06-16,Headphones 21,Electronics,Headphones,4620,7918.04,2025-06
187,2025-04-17,4750,284,5,0,42841.85,19036.85,Quincy Dhar,Male,20,Hosur,Uttarakhand,2022-10-02,Tablet 284,Electronics,Tablet,4761,8568.37,2025-04
188,2024-10-27,297,431,5,5,3117.38,1296.45,Niharika Soni,Male,32,Kollam,Tripura,2023-12-29,Gloves 431,Sports,Gloves,397,656.29,2024-10
189,2026-04-21,4433,274,3,10,5319.27,2136.3,Ekavir Konda,Female,19,Noida,Manipur,2022-03-15,Shirt 274,Clothing,Shirt,1258,1970.1,2026-04
190,2024-10-01,8522,54,2,0,14284.06,5082.06,Isaac Johal,Female,64,Malegaon,Uttarakhand,2021-08-21,Shoes 54,Clothing,Shoes,4601,7142.03,2024-10
191,2024-09-04,9115,450,5,20,1757.24,756.55,Elijah Badami,Male,56,Pali,Uttarakhand,2026-02-03,Chair 450,Home,Chair,288,439.31,2024-09
192,2024-09-18,9103,98,1,10,5575.14,3076.6,Aarav Randhawa,Female,28,Ulhasnagar,Uttar Pradesh,2024-11-06,Table 98,Home,Table,3118,6194.6,2024-09
193,2024-08-13,7905,157,5,20,31877.92,17467.4,Gopal Doctor,Male,22,Meerut,Himachal Pradesh,2026-03-13,Shoes 157,Clothing,Shoes,4476,7969.48,2024-08
194,2025-06-29,3883,317,5,15,15075.13,7660.45,Gabriel Bajwa,Male,50,Parbhani,Gujarat,2022-10-08,Headphones 317,Electronics,Headphones,2015,3547.09,2025-06
195,2026-04-04,4292,427,1,20,1730.39,949.99,Mason Vala,Female,66,Saharanpur,Goa,2024-11-04,Football 427,Sports,Football,1213,2162.99,2026-04
196,2025-11-28,5696,213,2,0,4502.62,1406.62,Yashasvi Sachar,Female,70,Jabalpur,Nagaland,2024-05-25,Jacket 213,Clothing,Jacket,1548,2251.31,2025-11
197,2025-02-16,2448,474,4,10,17744.36,9443.96,Yashica Pillay,Male,50,Ramagundam,Jharkhand,2026-06-07,Helmet 474,Sports,Helmet,2568,4928.99,2025-02
198,2025-04-04,209,25,1,5,4291.14,2098.99,Balveer Kota,Male,44,Bahraich,Mizoram,2025-12-30,Headphones 25,Electronics,Headphones,2418,4516.99,2025-04
199,2024-12-05,753,348,3,15,14404.92,6839.97,Vinaya Chandran,Female,62,Agra,Telangana,2026-06-14,Table 348,Home,Table,3369,5648.99,2024-12
200,2026-06-25,6608,53,5,20,14868.08,7230.1,Rudra Deshmukh,Male,46,Nagpur,Tripura,2023-05-19,Gloves 53,Sports,Gloves,2271,3717.02,2026-06
201,2026-05-21,5831,331,2,0,16679.3,7127.3,Kritika Ravel,Male,61,Kolkata,Manipur,2022-09-12,Chair 331,Home,Chair,4776,8339.65,2026-05
202,2024-08-25,5857,199,3,0,10362.03,2862.03,Vansha Dutta,Female,25,Begusarai,Chhattisgarh,2026-07-17,Lamp 199,Home,Lamp,2500,3454.01,2024-08
203,2026-02-03,9142,134,5,5,9217.94,2333.1,Chameli Bhardwaj,Female,64,Siliguri,Himachal Pradesh,2022-06-22,Phone 134,Electronics,Phone,1474,1940.62,2026-02
204,2025-04-16,7181,278,3,15,14167.21,2834.31,Zayan Palan,Female,32,Chandigarh,Mizoram,2023-04-29,Jeans 278,Clothing,Jeans,4611,5555.77,2025-04
205,2026-01-17,7354,292,1,20,5061.74,1712.17,Hema Ramakrishnan,Male,37,Mangalore,Arunachal Pradesh,2024-09-25,Phone 292,Electronics,Phone,4615,6327.17,2026-01
206,2024-08-28,7862,468,1,0,2400.86,461.86,Zaid Natarajan,Male,58,Pallavaram,Uttar Pradesh,2023-07-22,Jeans 468,Clothing,Jeans,1939,2400.86,2024-08
207,2024-08-15,8697,242,2,15,1290.72,572.5,Qabil Buch,Female,39,Eluru,Karnataka,2021-09-18,Shoes 242,Clothing,Shoes,473,759.25,2024-08
208,2025-10-20,573,16,1,5,5586.78,2311.82,Wahab Brar,Male,56,Raiganj,Uttar Pradesh,2026-06-04,Table 16,Home,Table,3569,5880.82,2025-10
209,2026-07-03,7008,191,1,0,1097.7,248.7,Ekani Hari,Female,36,Guntur,Maharashtra,2021-09-19,Chair 191,Home,Chair,849,1097.7,2026-07
210,2025-10-10,3784,139,3,10,3577.55,687.06,Dayamai Agate,Male,48,Adoni,Punjab,2022-10-06,Gloves 139,Sports,Gloves,1096,1325.02,2025-10
211,2024-09-20,4130,68,5,20,17143.2,9709.0,Tanveer Yogi,Male,44,Jalandhar,Odisha,2023-06-04,Gloves 68,Sports,Gloves,2344,4285.8,2024-09
212,2024-09-09,709,202,4,10,25895.38,12900.64,Aditya Sani,Male,27,Kavali,Haryana,2021-08-11,Lamp 202,Home,Lamp,3968,7193.16,2024-09
213,2025-11-04,5619,489,4,20,8168.45,3106.56,Gayathri Dugar,Female,41,Sambalpur,Meghalaya,2025-05-27,Chair 489,Home,Chair,1776,2552.64,2025-11
214,2025-11-20,6568,420,3,5,3457.88,1437.87,Aradhana Badami,Male,28,Deoghar,Goa,2024-01-18,Chair 420,Home,Chair,734,1213.29,2025-11
215,2026-02-02,4930,482,1,15,4538.64,2509.58,Matthew Modi,Male,53,Jalgaon,Bihar,2022-07-11,Shoes 482,Clothing,Shoes,2830,5339.58,2026-02
216,2025-07-13,2323,404,2,0,18683.9,9305.9,Bachittar Nadig,Female,49,Bijapur,Nagaland,2025-03-03,Jacket 404,Clothing,Jacket,4689,9341.95,2025-07
217,2024-10-18,5302,467,3,20,6586.25,1449.81,Jonathan Master,Male,26,Mehsana,Arunachal Pradesh,2023-10-01,Fan 467,Home,Fan,2261,2744.27,2024-10
218,2025-03-26,9788,224,4,5,1278.13,321.4,Anirudh Chatterjee,Female,28,Lucknow,Kerala,2026-06-15,Football 224,Sports,Football,256,336.35,2025-03
219,2025-08-15,5168,478,4,5,14940.31,6214.64,Samaksh Nadkarni,Male,45,Pali,Tamil Nadu,2026-05-03,Tablet 478,Electronics,Tablet,2378,3931.66,2025-08
220,2024-08-10,3019,481,2,0,4437.26,2003.26,Yashica Gaba,Female,26,Anantapur,Haryana,2023-11-14,Chair 481,Home,Chair,1217,2218.63,2024-08
221,2025-08-20,9978,5,3,5,20571.16,8144.85,Hema Tara,Female,61,Kolhapur,Meghalaya,2024-09-10,Football 5,Sports,Football,4503,7217.95,2025-08
222,2026-04-05,3531,478,3,15,10025.73,4660.98,Sara Loke,Male,24,Hindupur,Meghalaya,2026-07-15,Tablet 478,Electronics,Tablet,2378,3931.66,2026-04
223,2025-05-04,482,133,4,10,8783.5,3711.44,Chasmum Naidu,Female,57,Sangli-Miraj & Kupwad,Telangana,2025-04-07,Jeans 133,Clothing,Jeans,1512,2439.86,2025-05
224,2025-11-19,7871,462,4,10,16121.09,7940.32,Brijesh Samra,Female,28,Bardhaman,Chhattisgarh,2024-11-06,Lamp 462,Home,Lamp,2493,4478.08,2025-11
225,2024-10-23,8867,148,3,10,2808.65,990.72,Aashi Shankar,Male,29,Silchar,Tripura,2023-06-28,Gloves 148,Sports,Gloves,710,1040.24,2024-10
226,2024-09-22,9786,115,5,15,1023.44,224.05,Indali Sabharwal,Female,25,Tadipatri,Tamil Nadu,2022-05-09,Jacket 115,Clothing,Jacket,196,240.81,2024-09
227,2026-01-09,5346,88,1,5,6329.35,2675.47,Adweta Nayar,Female,59,Mahbubnagar,Tamil Nadu,2024-07-24,Laptop 88,Electronics,Laptop,3987,6662.47,2026-01
228,2024-09-07,8756,116,3,0,15583.32,5545.32,Idika Raja,Male,47,Kakinada,Punjab,2022-10-09,Laptop 116,Electronics,Laptop,3346,5194.44,2024-09
229,2026-05-01,8014,426,1,5,1100.26,476.17,Fitan Sha,Female,68,Belgaum,Gujarat,2026-03-19,Shirt 426,Clothing,Shirt,682,1158.17,2026-05
230,2026-06-01,4710,171,3,5,2588.17,591.39,Fitan Savant,Female,34,Dewas,Mizoram,2024-08-25,Cricket Bat 171,Sports,Cricket Bat,711,908.13,2026-06
231,2026-05-12,1666,86,5,0,30384.7,14629.7,Dipta Bhatt,Female,58,Bokaro,Himachal Pradesh,2023-11-24,Laptop 86,Electronics,Laptop,3151,6076.94,2026-05
232,2026-06-01,55,380,2,15,9272.11,4188.36,Dalaja Kari,Female,27,Nagpur,Sikkim,2023-03-12,Phone 380,Electronics,Phone,3360,5454.18,2026-06
233,2025-03-27,2093,338,2,0,14304.46,6456.46,Jasmit Atwal,Female,37,Malegaon,Chhattisgarh,2023-02-11,Lamp 338,Home,Lamp,3924,7152.23,2025-03
234,2024-08-07,1114,476,4,5,17138.72,6608.76,Oscar Iyengar,Female,38,Medininagar,Meghalaya,2022-05-29,Helmet 476,Sports,Helmet,2858,4510.19,2024-08
235,2025-12-17,2346,325,4,15,6327.84,2632.52,Nirja Radhakrishnan,Female,19,Raiganj,Sikkim,2023-04-07,Shoes 325,Clothing,Shoes,1203,1861.13,2025-12
236,2026-01-14,2574,218,3,20,14567.09,8959.86,Arjun Chanda,Male,66,Davanagere,Meghalaya,2023-11-28,Chair 218,Home,Chair,3083,6069.62,2026-01
237,2025-03-12,8939,375,2,20,951.26,575.08,Harish Muni,Female,35,Mau,Uttarakhand,2023-12-05,Laptop 375,Electronics,Laptop,307,594.54,2025-03
238,2024-10-11,5678,285,3,10,3540.19,1320.54,Rachit Deep,Male,19,Serampore,Assam,2025-11-22,Cricket Bat 285,Sports,Cricket Bat,871,1311.18,2024-10
239,2024-11-25,9080,167,2,5,13581.77,4732.6,Mohini Comar,Male,50,Panipat,Arunachal Pradesh,2023-06-29,Laptop 167,Electronics,Laptop,4782,7148.3,2024-11
240,2026-04-22,9576,343,3,5,18109.38,9261.51,Chatura Datta,Female,23,Sasaram,Manipur,2022-07-17,Fan 343,Home,Fan,3267,6354.17,2026-04
241,2024-11-22,5674,72,3,0,14102.88,5450.88,Faris Sama,Female,21,Karaikudi,Odisha,2024-02-11,Gloves 72,Sports,Gloves,2884,4700.96,2024-11
242,2026-02-03,6654,60,5,10,27974.34,13282.6,Chaaya Acharya,Female,51,Tirupati,Assam,2023-04-07,Football 60,Sports,Football,3560,6216.52,2026-02
243,2026-05-14,8016,189,5,0,44042.8,21332.8,Rajeshri Edwin,Female,54,Chennai,Goa,2023-05-19,Headphones 189,Electronics,Headphones,4542,8808.56,2026-05
244,2025-04-12,7351,35,1,10,3923.25,779.17,Harini Dugar,Female,47,Aligarh,Telangana,2023-12-02,Football 35,Sports,Football,3580,4359.17,2025-04
245,2024-09-04,856,271,1,10,7990.19,3916.99,Oscar Soman,Female,40,Maheshtala,Nagaland,2024-10-26,Phone 271,Electronics,Phone,4961,8877.99,2024-09
246,2026-05-02,5055,307,1,10,1928.45,961.72,Gayathri Nigam,Female,42,Latur,Arunachal Pradesh,2025-11-30,Phone 307,Electronics,Phone,1181,2142.72,2026-05
247,2024-09-16,7344,233,3,10,17075.72,7858.02,Qadim Parikh,Male,52,Sultan Pur Majra,Tamil Nadu,2022-08-19,Lamp 233,Home,Lamp,3705,6324.34,2024-09
248,2024-10-16,7727,118,3,5,8724.05,2640.21,Deepa Behl,Male,48,Katihar,Jharkhand,2025-08-02,Jacket 118,Clothing,Jacket,2181,3061.07,2024-10
249,2024-11-26,5843,396,2,10,2673.13,728.14,Hiral Guha,Female,41,Ghaziabad,Uttar Pradesh,2026-04-21,Headphones 396,Electronics,Headphones,1121,1485.07,2024-11
250,2026-06-23,7183,448,5,10,11872.84,4447.05,Maanav Palla,Female,41,Berhampore,Uttar Pradesh,2024-03-04,Headphones 448,Electronics,Headphones,1749,2638.41,2026-06
251,2025-08-15,1838,427,4,0,8651.96,3799.96,Orinder Chaudhari,Male,56,Amaravati,Rajasthan,2025-02-07,Football 427,Sports,Football,1213,2162.99,2025-08
252,2025-07-08,5840,298,3,20,1618.46,838.08,Ekalinga Kothari,Male,56,Latur,Meghalaya,2024-10-29,Phone 298,Electronics,Phone,395,674.36,2025-07
253,2026-03-15,7528,103,3,10,13899.28,6824.64,Chandani Ranganathan,Female,50,Chennai,Tamil Nadu,2024-11-11,Fan 103,Home,Fan,2873,5147.88,2026-03
254,2026-03-06,9881,105,1,10,4840.04,1612.82,Finn Badal,Male,19,Latur,Sikkim,2022-12-10,Jeans 105,Clothing,Jeans,3765,5377.82,2026-03
255,2026-07-14,3791,251,5,20,11127.32,2649.15,Ekalinga Dass,Male,55,Ramgarh,Goa,2026-04-05,Gloves 251,Sports,Gloves,2252,2781.83,2026-07
256,2025-04-03,497,114,2,0,5797.76,1839.76,Mitesh Bhagat,Male,49,Delhi,Maharashtra,2022-04-18,Jacket 114,Clothing,Jacket,1979,2898.88,2025-04
257,2024-09-04,8682,112,4,0,8301.36,1533.36,Yashoda Magar,Male,55,Etawah,Haryana,2025-11-29,Lamp 112,Home,Lamp,1692,2075.34,2024-09
258,2025-08-28,1125,353,2,5,4546.6,1611.9,Jalsa Korpal,Female,31,Bettiah,Maharashtra,2023-06-28,Tablet 353,Electronics,Tablet,1587,2392.95,2025-08
259,2024-12-08,8539,471,5,5,13486.68,3491.5,Max Baral,Male,28,Tirupati,Assam,2025-10-19,Chair 471,Home,Chair,2141,2839.3,2024-12
260,2025-05-23,6998,480,1,20,340.37,101.46,Pranav Vohra,Male,67,Jhansi,Haryana,2022-11-03,Shirt 480,Clothing,Shirt,324,425.46,2025-05
261,2025-07-18,7774,260,5,5,14894.76,3473.7,Tanveer Dhillon,Female,57,Jodhpur,Odisha,2022-05-11,Cricket Bat 260,Sports,Cricket Bat,2441,3135.74,2025-07
262,2026-04-03,9123,35,3,5,12423.63,2337.51,William Butala,Male,50,Dehri,Maharashtra,2026-02-09,Football 35,Sports,Football,3580,4359.17,2026-04
263,2024-08-21,7863,279,4,5,7184.39,1650.52,Vritti Kaul,Female,36,Guntur,Bihar,2026-06-25,Shoes 279,Clothing,Shoes,1478,1890.63,2024-08
264,2024-12-18,158,147,5,15,19814.01,11385.6,Dev Shetty,Male,44,Alappuzha,Bihar,2022-09-27,Tablet 147,Electronics,Tablet,2385,4662.12,2024-12
265,2025-10-02,3014,162,1,10,4322.31,1729.57,Amaira Kota,Male,62,Warangal,Manipur,2025-05-01,Cricket Bat 162,Sports,Cricket Bat,3073,4802.57,2025-10
266,2024-08-31,2975,63,4,10,5332.25,2248.72,Nathaniel Nadig,Female,61,Muzaffarpur,Himachal Pradesh,2023-02-14,Cricket Bat 63,Sports,Cricket Bat,919,1481.18,2024-08
267,2025-10-20,6695,168,2,10,10388.21,3790.46,Advay Koshy,Female,45,Hosur,Tripura,2025-01-11,Shirt 168,Clothing,Shirt,3876,5771.23,2025-10
268,2025-07-31,3710,248,5,0,33838.75,13398.75,Omisha Dani,Male,53,Tinsukia,Arunachal Pradesh,2022-03-01,Headphones 248,Electronics,Headphones,4088,6767.75,2025-07
269,2025-01-27,1664,263,5,0,5525.5,1125.5,Turvi Badal,Male,21,Bangalore,Manipur,2021-11-11,Lamp 263,Home,Lamp,880,1105.1,2025-01
270,2025-09-26,5837,218,4,5,23064.56,11946.48,Vasudha Sastry,Female,45,Mira-Bhayandar,Tamil Nadu,2025-03-18,Chair 218,Home,Chair,3083,6069.62,2025-09
271,2024-07-26,4793,143,4,15,19582.91,6826.72,Dhruv Vohra,Male,49,Agra,Sikkim,2025-12-26,Laptop 143,Electronics,Laptop,4053,5759.68,2024-07
272,2025-06-25,1436,377,4,15,22899.34,11368.4,Prisha Rajan,Male,55,Nagercoil,Rajasthan,2023-12-28,Jacket 377,Clothing,Jacket,3893,6735.1,2025-06
273,2025-11-10,6208,478,2,20,6290.66,3107.32,Urvi Badami,Male,61,Bhiwandi,Mizoram,2024-05-02,Tablet 478,Electronics,Tablet,2378,3931.66,2025-11
274,2025-10-20,6513,302,1,10,1687.61,705.12,Sachi Bakshi,Female,22,Jaipur,Rajasthan,2024-12-20,Shirt 302,Clothing,Shirt,1170,1875.12,2025-10
275,2024-10-01,3678,108,4,5,6933.48,1338.4,Amara Sura,Female,23,Sangli-Miraj & Kupwad,Kerala,2023-08-24,Shoes 108,Clothing,Shoes,1490,1824.6,2024-10
276,2025-02-25,9629,310,5,10,39414.56,19453.95,Januja Nadkarni,Male,66,Ranchi,Himachal Pradesh,2022-10-10,Phone 310,Electronics,Phone,4868,8758.79,2025-02
277,2025-11-02,6162,323,4,10,15930.0,7396.0,Owen Rajagopal,Male,29,Tezpur,Gujarat,2022-03-17,Chair 323,Home,Chair,2576,4425.0,2025-11
278,2025-01-22,5595,27,5,20,1745.88,637.35,Harsh Din,Female,23,Kadapa,Meghalaya,2021-11-11,Fan 27,Home,Fan,309,436.47,2025-01
279,2025-08-06,9423,300,1,0,5906.17,2211.17,Anthony Virk,Male,67,Kadapa,Telangana,2022-03-14,Jeans 300,Clothing,Jeans,3695,5906.17,2025-08
280,2026-06-27,1838,25,5,20,18067.96,10494.95,Orinder Chaudhari,Male,56,Amaravati,Rajasthan,2025-02-07,Headphones 25,Electronics,Headphones,2418,4516.99,2026-06
281,2026-06-14,9079,175,4,5,3772.94,1823.52,Mason D’Alia,Male,33,Chapra,Chhattisgarh,2023-09-13,Headphones 175,Electronics,Headphones,537,992.88,2026-06
282,2024-10-11,9461,9,5,5,45079.73,23562.35,Wakeeta Parmar,Female,24,Kadapa,Kerala,2026-04-07,Table 9,Home,Table,4778,9490.47,2024-10
283,2025-10-29,5577,84,1,0,4028.37,732.37,Ojasvi Kakar,Female,59,Tirunelveli,Uttar Pradesh,2026-01-15,Chair 84,Home,Chair,3296,4028.37,2025-10
284,2024-09-30,8853,305,4,20,22034.72,7651.4,Hamsini Dutta,Female,27,Kadapa,Haryana,2022-04-07,Tablet 305,Electronics,Tablet,4973,6885.85,2024-09
285,2024-08-13,4760,464,3,5,15758.79,6568.2,Abha Parmar,Female,28,Kolkata,Mizoram,2022-06-06,Chair 464,Home,Chair,3340,5529.4,2024-08
286,2025-02-19,4831,200,3,20,14001.31,7049.64,Harrison Viswanathan,Male,56,Raipur,Meghalaya,2025-02-16,Shoes 200,Clothing,Shoes,3484,5833.88,2025-02
287,2025-05-03,8466,153,5,20,26480.56,10415.7,Pahal Garde,Female,19,Ulhasnagar,Uttarakhand,2022-06-25,Headphones 153,Electronics,Headphones,4537,6620.14,2025-05
288,2024-10-14,7501,299,3,15,4635.98,1488.09,Thomas Kala,Female,40,Raiganj,Madhya Pradesh,2024-04-09,Tablet 299,Electronics,Tablet,1322,1818.03,2024-10
289,2025-03-12,2797,288,3,15,20956.38,11859.57,Max Dada,Male,34,Yamunanagar,Madhya Pradesh,2025-04-29,Cricket Bat 288,Sports,Cricket Bat,4265,8218.19,2025-03
290,2024-10-22,5384,326,5,10,22395.65,12284.05,Hredhaan Sandal,Male,45,Sultan Pur Majra,Himachal Pradesh,2021-11-01,Laptop 326,Electronics,Laptop,2520,4976.81,2024-10
291,2025-02-03,8519,65,5,0,1003.85,193.85,Samaksh Chada,Male,52,Muzaffarpur,Nagaland,2022-08-26,Gloves 65,Sports,Gloves,162,200.77,2025-02
292,2025-05-12,9705,27,2,5,829.29,254.94,Kashvi Venkataraman,Male,40,Bhimavaram,Arunachal Pradesh,2026-01-04,Fan 27,Home,Fan,309,436.47,2025-05
293,2026-01-18,1171,226,5,15,1905.36,771.6,Ucchal Mann,Female,33,Mumbai,Arunachal Pradesh,2025-08-26,Jeans 226,Clothing,Jeans,294,448.32,2026-01
294,2025-09-10,8828,312,1,5,4703.15,1679.68,Logan Gaba,Female,53,Gwalior,West Bengal,2022-11-29,Chair 312,Home,Chair,3271,4950.68,2025-09
295,2025-08-13,4903,271,5,5,42170.45,19584.95,Aadhya Ray,Male,22,Hosur,Tamil Nadu,2022-03-11,Phone 271,Electronics,Phone,4961,8877.99,2025-08
296,2026-03-28,9969,465,4,0,12598.16,3730.16,Isaiah Kalita,Male,20,Tezpur,Bihar,2025-09-24,Jeans 465,Clothing,Jeans,2217,3149.54,2026-03
297,2024-10-21,7572,8,3,20,17833.08,10903.35,Wishi Bassi,Male,47,Panvel,Uttar Pradesh,2023-06-13,Shirt 8,Clothing,Shirt,3796,7430.45,2024-10
298,2026-03-23,8670,154,3,10,13139.33,2764.26,Jasmit Saraf,Male,27,Aurangabad,Arunachal Pradesh,2023-01-08,Helmet 154,Sports,Helmet,3945,4866.42,2026-03
299,2025-08-08,1621,405,3,5,7962.07,3692.13,Osha Bhatt,Male,45,Pudukkottai,Himachal Pradesh,2022-07-10,Jeans 405,Clothing,Jeans,1563,2793.71,2025-08
300,2025-03-24,6971,255,2,20,515.52,108.4,Wakeeta Goyal,Female,27,Pimpri-Chinchwad,Nagaland,2021-09-27,Table 255,Home,Table,268,322.2,2025-03
301,2026-02-23,6410,268,1,0,218.07,65.07,Barkha Gole,Male,46,Aizawl,Andhra Pradesh,2024-10-21,Jeans 268,Clothing,Jeans,153,218.07,2026-02
302,2025-06-03,2986,372,2,0,11206.0,5156.0,Max Chandra,Female,51,Solapur,Kerala,2024-01-25,Laptop 372,Electronics,Laptop,3025,5603.0,2025-06
303,2024-09-07,3440,271,5,10,39950.96,19584.95,Qushi Nath,Female,49,Jamnagar,Tripura,2024-01-08,Phone 271,Electronics,Phone,4961,8877.99,2024-09
304,2024-08-21,7118,435,5,0,25274.05,10884.05,Manthan Ravel,Male,46,Bhilwara,Rajasthan,2023-01-10,Headphones 435,Electronics,Headphones,2878,5054.81,2024-08
305,2025-10-02,1343,296,2,20,1574.06,687.58,Radha Dixit,Male,37,Sambalpur,Arunachal Pradesh,2022-07-24,Shirt 296,Clothing,Shirt,640,983.79,2025-10
306,2025-04-17,8056,428,5,0,16475.5,3385.5,Harish Parikh,Female,53,Hindupur,Maharashtra,2025-10-30,Phone 428,Electronics,Phone,2618,3295.1,2025-04
